,Unnamed: 0_x,Unnamed: 0.1,OBJECTID,SOURCE_SYSTEM_TYPE,SOURCE_SYSTEM,NWCG_REPORTING_AGENCY,NWCG_REPORTING_UNIT_ID,SOURCE_REPORTING_UNIT,FIRE_NAME,FIRE_YEAR,DATE_x,DISCOVERY_DOY,DISCOVERY_TIME,STAT_CAUSE_CODE,STAT_CAUSE_DESCR,CONT_DATE,CONT_DOY,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE_x,LONGITUDE_x,OWNER_CODE,OWNER_DESCR,STATE,COUNTY,FIPS_NAME,Shape,merging,Unnamed: 0_y,STATION,STATION_NAME,ELEVATION,LATITUDE_y,LONGITUDE_y,DATE_y,DLY-GRDD-BASE40,DLY-GRDD-BASE45,DLY-GRDD-BASE50,DLY-GRDD-BASE55,DLY-GRDD-BASE57,DLY-GRDD-BASE60,DLY-GRDD-BASE65,DLY-GRDD-BASE70,DLY-GRDD-BASE72,DLY-GRDD-TB4886,DLY-GRDD-TB5086,DLY-CLDD-BASE45,DLY-CLDD-BASE50,DLY-CLDD-BASE55,DLY-CLDD-BASE57,DLY-CLDD-BASE60,DLY-CLDD-NORMAL,DLY-CLDD-BASE70,DLY-CLDD-BASE72,DLY-HTDD-BASE40,DLY-HTDD-BASE45,DLY-HTDD-BASE50,DLY-HTDD-BASE55,DLY-HTDD-BASE57,DLY-HTDD-BASE60,DLY-HTDD-NORMAL,DLY-PRCP-25PCTL,DLY-SNWD-25PCTL,DLY-SNOW-25PCTL,DLY-PRCP-50PCTL,DLY-SNWD-50PCTL,DLY-SNOW-50PCTL,DLY-PRCP-75PCTL,DLY-SNWD-75PCTL,DLY-SNOW-75PCTL,MTD-PRCP-NORMAL,MTD-SNOW-NORMAL,YTD-PRCP-NORMAL,YTD-SNOW-NORMAL,DLY-PRCP-PCTALL-GE001HI,DLY-PRCP-PCTALL-GE010HI,DLY-PRCP-PCTALL-GE050HI,DLY-PRCP-PCTALL-GE100HI,DLY-SNWD-PCTALL-GE001WI,DLY-SNWD-PCTALL-GE010WI,DLY-SNWD-PCTALL-GE003WI,DLY-SNWD-PCTALL-GE005WI,DLY-SNOW-PCTALL-GE001TI,DLY-SNOW-PCTALL-GE010TI,DLY-SNOW-PCTALL-GE100TI,DLY-SNOW-PCTALL-GE030TI,DLY-SNOW-PCTALL-GE050TI,DLY-TAVG-NORMAL,DLY-DUTR-NORMAL,DLY-TMAX-NORMAL,DLY-TMIN-NORMAL,DLY-TAVG-STDDEV,DLY-DUTR-STDDEV,DLY-TMAX-STDDEV,DLY-TMIN-STDDEV,longLatOLS
24,69649,1071095,1071096,NONFED,ST-CACDF,ST/C&L,USCAFKU,CAFKU,JAYNE                    ,2010,2010-05-16 ,136,,2.0,Equipment Use,,,,1.0,B,36.138000000000005,-120.156,14.0,MISSING/NOT SPECIFIED,CA,,,b'\x00\x01\xad\x10\x00\x00\x80\xffs\xb9\xfd\t^\xc0\x08$\xe4\xcd\xab\x11B@\x80\xffs\xb9\xfd\t^\xc0\x08$\xe4\xcd\xab\x11B@|\x01\x00\x00\x00\x80\xffs\xb9\xfd\t^\xc0\x08$\xe4\xcd\xab\x11B@\xfe',24,79705,GHCND:USW00093242,MADERA MUNICIPAL AIRPORT CA US,77.1,36.98778,-120.11056,2010-05-16,27,22,17,12,10,8,4,2,1,19,17,22,17,12,10,8,4,2,1,0,0,0,-7777,-7777,-7777,1,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,0.36,-9999.0,7.69,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,67.4,32.8,83.8,51.0,6.1,6.9,8.6,5.0,
25,69650,1071096,1071097,NONFED,ST-CACDF,ST/C&L,USCAFKU,CAFKU,FAIRFAX                  ,2010,2010-05-18 ,138,,9.0,Miscellaneous,,,,200.0,D,36.851,-120.56299999999999,14.0,MISSING/NOT SPECIFIED,CA,,,b'\x00\x01\xad\x10\x00\x000E%\x1a\t$^\xc00[w5\xf1lB@0E%\x1a\t$^\xc00[w5\xf1lB@|\x01\x00\x00\x000E%\x1a\t$^\xc00[w5\xf1lB@\xfe',25,139202,GHCND:USC00044025,HOLLISTER 2 CA US,83.8,36.84833,-121.42139,2010-05-18,21,16,11,6,5,3,1,-7777,-7777,14,13,16,11,6,5,3,1,-7777,-7777,0,0,0,-7777,1,2,5,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.28,0.0,9.28,0.0,70,39,5,0,0,0,0,0,0,0,0,0,0,61.3,26.8,74.7,47.9,5.5,8.7,8.8,4.8,
26,69651,1071097,1071098,NONFED,ST-CACDF,ST/C&L,USCAFKU,CAFKU,BASS                     ,2010,2010-05-19 ,139,,9.0,Miscellaneous,,,,0.3,B,36.79,-120.374,14.0,MISSING/NOT SPECIFIED,CA,,,b'\x00\x01\xad\x10\x00\x00\x08\xfc\x9f\xcb\xed\x17^\xc0\x90\xebQ\xb8\x1eeB@\x08\xfc\x9f\xcb\xed\x17^\xc0\x90\xebQ\xb8\x1eeB@|\x01\x00\x00\x00\x08\xfc\x9f\xcb\xed\x17^\xc0\x90\xebQ\xb8\x1eeB@\xfe',26,26418,GHCND:USW00023258,MODESTO CITY CO AIRPORT CA US,22.3,37.62417,-120.95056000000001,2010-05-19,30,25,20,15,13,10,5,2,2,20,18,25,20,15,13,10,5,2,2,0,0,0,-7777,-7777,-7777,1,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.44,0.0,8.44,0.0,74,43,13,4,0,0,0,0,0,0,0,0,0,69.6,28.2,83.7,55.5,6.4,6.3,8.7,5.2,
27,69652,1071098,1071099,NONFED,ST-CACDF,ST/C&L,USCAFKU,CAFKU,NEES                     ,2010,2010-05-19 ,139,,9.0,Miscellaneous,,,,1.0,B,36.852,-119.626,14.0,MISSING/NOT SPECIFIED,CA,,,"b'\x00\x01\xad\x10\x00\x00,GU4\x12\xe8]\xc0\x98\xe7\xf1\x83\x0cmB@,GU4\x12\xe8]\xc0\x98\xe7\xf1\x83\x0cmB@|\x01\x00\x00\x00,GU4\x12\xe8]\xc0\x98\xe7\xf1\x83\x0cmB@\xfe'",27,8168,GHCND:USC00043551,GRANT GROVE CA US,2011.7,36.73944,-118.96306,2010-05-19,10,6,3,1,1,-7777,-7777,0,0,6,6,6,3,1,1,-7777,-7777,0,0,1,2,4,7,8,11,16,0.05,7,-66.6,0.18,22,-66.6,0.54,42,-66.6,1.1,3.0,26.56,136.4,137,86,36,12,182,129,164,152,49,40,1,18,8,49.4,20.8,59.8,39.1,8.7,5.0,10.4,7.5,
28,69653,1071099,1071100,NONFED,ST-CACDF,ST/C&L,USCAFKU,CAFKU,CENTRAL                  ,2010,2010-05-19 ,139,,2.0,Equipment Use,,,,2.0,B,36.678000000000004,-119.786,14.0,MISSING/NOT SPECIFIED,CA,,,b'\x00\x01\xad\x10\x00\x008\x1e\xf9\xa4O\xf2]\xc0\x90\x0f6\x86\xcaVB@8\x1e\xf9\xa4O\xf2]\xc0\x90\x0f6\x86\xcaVB@|\x01\x00\x00\x008\x1e\xf9\xa4O\xf2]\xc0\x90\x0f6\x86\xcaVB@\xfe',28,33718,GHCND:USW00023110,LEMOORE REEVES NAS CA US,70.7,36.33333,-119.95,2010-05-19,29,24,19,14,12,9,5,2,1,19,18,24,19,14,12,9,5,2,1,0,0,-7777,-7777,-7777,-7777,1,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.22,0.0,5.35,0.0,62,26,6,1,0,0,0,0,0,0,0,0,0,68.7,33.8,85.5,51.8,6.8,6.5,8.9,5.9,
29,69654,1071100,1071101,NONFED,ST-CACDF,ST/C&L,USCAFKU,CAFKU,NINTH                    ,2010,2010-05-20 ,140,,5.0,Debris Burning,,,,1.0,B,36.204,-120.09899999999999,14.0,MISSING/NOT SPECIFIED,CA,,,b'\x00\x01\xad\x10\x00\x00lb\x062T\x06^\xc0(\xcf\xe3\x07\x19\x1aB@lb\x062T\x06^\xc0(\xcf\xe3\x07\x19\x1aB@|\x01\x00\x00\x00lb\x062T\x06^\xc0(\xcf\xe3\x07\x19\x1aB@\xfe',29,123874,GHCND:USC00043261,FRIANT GOVERNMENT CAMP CA US,125,36.9969,-119.7072,2010-05-20,29,24,19,14,12,9,5,2,1,19,18,24,19,14,12,9,5,2,1,0,0,0,-7777,-7777,-7777,1,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.34,0.0,9.72,0.0,77,37,8,2,0,0,0,0,0,0,0,0,0,68.6,36.3,86.7,50.4,7.1,6.5,9.1,6.1,
30,69655,1071101,1071102,NONFED,ST-CACDF,ST/C&L,USCAFKU,CAFKU,VILLA                    ,2010,2010-05-20 ,140,,5.0,Debris Burning,,,,1.0,B,36.562,-119.71700000000001,14.0,MISSING/NOT SPECIFIED,CA,,,b'\x00\x01\xad\x10\x00\x00T\xb6\xeej\xe2\xed]\xc0\x10\xfc\x9f\xcb\xedGB@T\xb6\xeej\xe2\xed]\xc0\x10\xfc\x9f\xcb\xedGB@|\x01\x00\x00\x00T\xb6\xeej\xe2\xed]\xc0\x10\xfc\x9f\xcb\xedGB@\xfe',30,24959,GHCND:USC00046730,PASO ROBLES CA US,213.4,35.6277,-120.6855,2010-05-20,24,19,14,9,7,5,2,1,-7777,16,15,19,14,9,7,5,2,1,-7777,0,0,-7777,-7777,-7777,1,3,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.25,0.0,10.45,0.0,42,21,5,1,0,0,0,0,0,0,0,0,0,63.7,34.8,81.1,46.3,6.2,9.3,9.9,4.8,
31,69656,1071102,1071103,NONFED,ST-CACDF,ST/C&L,USCAFKU,CAFKU,GALE                     ,2010,2010-05-20 ,140,,2.0,Equipment Use,,,,6.0,B,36.194,-120.37299999999999,14.0,MISSING/NOT SPECIFIED,CA,,,b'\x00\x01\xad\x10\x00\x00\xd4\xb5b$\xe0\x17^\xc0@T\xcfY\xd1\x18B@\xd4\xb5b$\xe0\x17^\xc0@T\xcfY\xd1\x18B@|\x01\x00\x00\x00\xd4\xb5b$\xe0\x17^\xc0@T\xcfY\xd1\x18B@\xfe',31,504,GHCND:USC00041244,BUTTONWILLOW CA US,82.0,35.4047,-119.4731,2010-05-20,31,26,21,16,14,11,7,3,2,22,20,26,21,16,14,11,7,3,2,0,0,0,-7777,-7777,-7777,1,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.17,0.0,4.34,0.0,42,16,2,0,0,0,0,0,0,0,0,0,0,71.1,29.2,85.7,56.6,6.7,5.8,8.6,5.8,
32,69657,1071103,1071104,NONFED,ST-CACDF,ST/C&L,USCAFKU,CAFKU,CEDAR                    ,2010,2010-05-21 ,141,,9.0,Miscellaneous,,,,1.0,B,36.663000000000004,-119.755,14.0,MISSING/NOT SPECIFIED,CA,,,b'\x00\x01\xad\x10\x00\x00\xb4\x1e\x85\xebQ\xf0]\xc08W\x17\x01\xdfTB@\xb4\x1e\x85\xebQ\xf0]\xc08W\x17\x01\xdfTB@|\x01\x00\x00\x00\xb4\x1e\x85\xebQ\xf0]\xc08W\x17\x01\xdfTB@\xfe',32,13280,GHCND:USC00044890,LEMON COVE CA US,156.4,36.3817,-119.0264,2010-05-21,30,25,20,15,13,10,6,3,2,21,19,25,20,15,13,10,6,3,2,0,0,-7777,-7777,-7777,-7777,1,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.42,0.0,9.66,0.0,67,36,9,2,0,0,0,0,0,0,0,0,0,70.2,32.2,86.3,54.1,7.0,5.9,8.7,6.3,
33,69658,1071104,1071105,NONFED,ST-CACDF,ST/C&L,USCAFKU,CAFKU,S CEDAR AV /E FLORENCE AV,2010,2010-05-22 ,142,,9.0,Miscellaneous,,,,1.0,B,36.718,-119.755,14.0,MISSING/NOT SPECIFIED,CA,,,b'\x00\x01\xad\x10\x00\x00\xb4\x1e\x85\xebQ\xf0]\xc0\x10\xfb\x87>\xe9[B@\xb4\x1e\x85\xebQ\xf0]\xc0\x10\xfb\x87>\xe9[B@|\x01\x00\x00\x00\xb4\x1e\x85\xebQ\xf0]\xc0\x10\xfb\x87>\xe9[B@\xfe',33,125336,GHCND:USC00046896,PINE FLAT DAM CA US,185.9,36.823890000000006,-119.33611,2010-05-22,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.58,0.0,13.5,0.0,68,43,15,2,0,0,0,0,0,0,0,0,0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
34,69659,1071105,1071106,NONFED,ST-CACDF,ST/C&L,USCAFKU,CAFKU,SHAW                     ,2010,2010-06-26 ,177,,2.0,Equipment Use,,,,1.0,B,36.813,-119.625,14.0,MISSING/NOT SPECIFIED,CA,,,b'\x00\x01\xad\x10\x00\x00\xfc\xff\xff\xff\xff\xe7]\xc0p\x8aJ4\x12hB@\xfc\xff\xff\xff\xff\xe7]\xc0p\x8aJ4\x12hB@|\x01\x00\x00\x00\xfc\xff\xff\xff\xff\xe7]\xc0p\x8aJ4\x12hB@\xfe',34,24631,GHCND:USC00042012,CORCORAN IRRIGATION DIST. CA US,61,36.0975,-119.5817,2010-06-26,38,33,28,23,21,18,13,8,6,25,23,33,28,23,21,18,13,8,6,0,0,0,0,0,0,-7777,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.05,0.0,5.12,0.1,8,4,0,0,0,0,0,0,0,0,0,0,0,77.9,35.1,95.5,60.4,5.1,4.4,6.2,4.9,
35,69660,1071106,1071107,NONFED,ST-CACDF,ST/C&L,USCAFKU,CAFKU,CRAWFORD                 ,2010,2010-06-01 ,152,,5.0,Debris Burning,,,,1.0,B,36.705,-119.376,14.0,MISSING/NOT SPECIFIED,CA,,,"b'\x00\x01\xad\x10\x00\x00,GU4\x12\xd8]\xc0\x10\xd7\xa3p=ZB@,GU4\x12\xd8]\xc0\x10\xd7\xa3p=ZB@|\x01\x00\x00\x00,GU4\x12\xd8]\xc0\x10\xd7\xa3p=ZB@\xfe'",35,138486,GHCND:USC00045233,MADERA CA US,82.3,36.9539,-120.0378,2010-06-01,31,26,21,16,14,11,7,3,2,21,20,26,21,16,14,11,7,3,2,0,0,0,0,-7777,-7777,1,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.01,0.0,8.12,0.0,40,25,3,-9999,0,0,0,0,0,0,0,0,0,71.2,30.9,86.7,55.8,6.0,6.0,8.1,5.1,
36,69661,1071107,1071108,NONFED,ST-CACDF,ST/C&L,USCAFKU,CAFKU,WOLF                     ,2010,2010-06-01 ,152,,9.0,Miscellaneous,,,,4.0,B,36.576,-119.647,14.0,MISSING/NOT SPECIFIED,CA,,,b'\x00\x01\xad\x10\x00\x00@\x08\xa7\x89g\xe9]\xc0\x00(D\x02\xbeIB@@\x08\xa7\x89g\xe9]\xc0\x00(D\x02\xbeIB@|\x01\x00\x00\x00@\x08\xa7\x89g\xe9]\xc0\x00(D\x02\xbeIB@\xfe',36,144326,GHCND:USC00043083,FIVE POINTS 5 SSW CA US,86.9,36.36417,-120.15611000000001,2010-06-01,33,28,23,18,16,13,8,4,3,22,20,28,23,18,16,13,8,4,3,0,0,0,-7777,-7777,-7777,1,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.01,0.0,5.74,0.0,17,12,4,1,0,0,0,0,0,0,0,0,0,72.6,32.8,89.0,56.2,6.5,6.2,8.4,5.8,
37,69662,1071108,1071109,NONFED,ST-CACDF,ST/C&L,USCAFKU,CAFKU,ROSE                     ,2010,2010-06-02 ,153,,9.0,Miscellaneous,,,,50.0,C,36.568000000000005,-119.95299999999999,14.0,MISSING/NOT SPECIFIED,CA,,,b'\x00\x01\xad\x10\x00\x00\\\xa1\xb4\xdc\xfe\xfc]\xc0\xe0\xc7T\x0b\xb6HB@\\\xa1\xb4\xdc\xfe\xfc]\xc0\xe0\xc7T\x0b\xb6HB@|\x01\x00\x00\x00\\\xa1\xb4\xdc\xfe\xfc]\xc0\xe0\xc7T\x0b\xb6HB@\xfe',37,11102,GHCND:USW00093209,PASO ROBLES MUNICIPAL AIRPORT CA US,246.9,35.6697,-120.6283,2010-06-02,26,21,16,11,9,7,3,1,1,18,16,21,16,11,9,7,3,1,1,0,0,0,-7777,-7777,-7777,2,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.0,0.0,8.77,0.0,23,7,-9999,0,0,0,0,0,0,0,0,0,0,66.3,36.0,84.3,48.3,5.9,9.2,9.6,4.5,
38,69663,1071109,1071110,NONFED,ST-CACDF,ST/C&L,USCAFKU,CAFKU,INDIANOLA                ,2010,2010-06-03 ,154,,9.0,Miscellaneous,,,,0.1,A,36.724000000000004,-119.583,14.0,MISSING/NOT SPECIFIED,CA,,,b'\x00\x01\xad\x10\x00\x00\x14\xc09\xc8P\xe5]\xc0\xe8\xc4\x0cd\xa8\\B@\x14\xc09\xc8P\xe5]\xc0\xe8\xc4\x0cd\xa8\\B@|\x01\x00\x00\x00\x14\xc09\xc8P\xe5]\xc0\xe8\xc4\x0cd\xa8\\B@\xfe',38,123888,GHCND:USC00043261,FRIANT GOVERNMENT CAMP CA US,125,36.9969,-119.7072,2010-06-03,32,27,22,17,15,12,7,4,3,21,19,27,22,17,15,12,7,4,3,0,0,0,0,-7777,-7777,1,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.04,0.0,9.91,0.0,52,26,8,2,0,0,0,0,0,0,0,0,0,71.6,37.5,90.4,52.8,6.6,5.8,8.5,5.7,
39,69664,1071110,1071111,NONFED,ST-CACDF,ST/C&L,USCAFKU,CAFKU,ROJAS                    ,2010,2010-06-04 ,155,,9.0,Miscellaneous,,,,0.1,A,36.757,-120.389,14.0,MISSING/NOT SPECIFIED,CA,,,b'\x00\x01\xad\x10\x00\x000X/\x8e\xe3\x18^\xc08X/\x8e\xe3`B@0X/\x8e\xe3\x18^\xc08X/\x8e\xe3`B@|\x01\x00\x00\x000X/\x8e\xe3\x18^\xc08X/\x8e\xe3`B@\xfe',39,138489,GHCND:USC00045233,MADERA CA US,82.3,36.9539,-120.0378,2010-06-04,32,27,22,17,15,12,7,4,2,22,20,27,22,17,15,12,7,4,2,0,0,0,0,-7777,-7777,-7777,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.03,0.0,8.14,0.0,36,22,2,-9999,0,0,0,0,0,0,0,0,0,71.9,31.1,87.4,56.3,5.9,5.8,7.9,5.1,
40,69665,1071111,1071112,NONFED,ST-CACDF,ST/C&L,USCAFKU,CAFKU,FAIRFAX                  ,2010,2010-06-04 ,155,,9.0,Miscellaneous,,,,0.1,A,36.672,-120.537,14.0,MISSING/NOT SPECIFIED,CA,,,"b'\x00\x01\xad\x10\x00\x00hd6L]""^\xc0\xc0C\x81F\x02VB@hd6L]""^\xc0\xc0C\x81F\x02VB@|\x01\x00\x00\x00hd6L]""^\xc0\xc0C\x81F\x02VB@\xfe'",40,115129,GHCND:USC00041864,COALINGA CA US,204.2,36.1356,-120.3606,2010-06-04,35,30,25,20,18,15,10,6,4,23,21,30,25,20,18,15,10,6,4,0,0,0,0,0,-7777,-7777,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.02,0.0,5.89,0.0,26,11,5,0,0,0,0,0,0,0,0,0,0,74.6,33.2,91.2,58.0,6.4,5.3,7.8,6.0,
41,69666,1071112,1071113,NONFED,ST-CACDF,ST/C&L,USCAFKU,CAFKU,BETHEL 2                 ,2010,2010-06-04 ,155,,2.0,Equipment Use,,,,2.0,B,36.824,-119.574,14.0,MISSING/NOT SPECIFIED,CA,,,b'\x00\x01\xad\x10\x00\x00\xd4\xc8l\x98\xba\xe4]\xc0\xb0\x91\xd90uiB@\xd4\xc8l\x98\xba\xe4]\xc0\xb0\x91\xd90uiB@|\x01\x00\x00\x00\xd4\xc8l\x98\xba\xe4]\xc0\xb0\x91\xd90uiB@\xfe',41,24609,GHCND:USC00042012,CORCORAN IRRIGATION DIST. CA US,61,36.0975,-119.5817,2010-06-04,33,28,23,18,16,13,9,5,3,22,20,28,23,18,16,13,9,5,3,0,0,0,0,0,-7777,-7777,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.01,0.0,5.08,0.1,27,12,0,0,0,0,0,0,0,0,0,0,0,73.3,34.7,90.6,55.9,6.1,4.9,7.6,5.3,
42,69667,1071113,1071114,NONFED,ST-CACDF,ST/C&L,USCAFKU,CAFKU,NEES                     ,2010,2010-06-04 ,155,,2.0,Equipment Use,,,,250.0,D,36.851,-120.56299999999999,14.0,MISSING/NOT SPECIFIED,CA,,,b'\x00\x01\xad\x10\x00\x000E%\x1a\t$^\xc00[w5\xf1lB@0E%\x1a\t$^\xc00[w5\xf1lB@|\x01\x00\x00\x000E%\x1a\t$^\xc00[w5\xf1lB@\xfe',42,138489,GHCND:USC00045233,MADERA CA US,82.3,36.9539,-120.0378,2010-06-04,32,27,22,17,15,12,7,4,2,22,20,27,22,17,15,12,7,4,2,0,0,0,0,-7777,-7777,-7777,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.03,0.0,8.14,0.0,36,22,2,-9999,0,0,0,0,0,0,0,0,0,71.9,31.1,87.4,56.3,5.9,5.8,7.9,5.1,
43,69668,1071114,1071115,NONFED,ST-CACDF,ST/C&L,USCAFKU,CAFKU,WOODS                    ,2010,2010-06-05 ,156,,9.0,Miscellaneous,,,,4.0,B,36.725,-119.57,14.0,MISSING/NOT SPECIFIED,CA,,,b'\x00\x01\xad\x10\x00\x00\x14\xaeG\xe1z\xe4]\xc0\xd8\xcc\xcc\xcc\xcc\\B@\x14\xaeG\xe1z\xe4]\xc0\xd8\xcc\xcc\xcc\xcc\\B@|\x01\x00\x00\x00\x14\xaeG\xe1z\xe4]\xc0\xd8\xcc\xcc\xcc\xcc\\B@\xfe',43,33735,GHCND:USW00023110,LEMOORE REEVES NAS CA US,70.7,36.33333,-119.95,2010-06-05,32,27,22,17,15,12,7,4,2,21,20,27,22,17,15,12,7,4,2,0,0,0,0,-7777,-7777,-7777,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.01,0.0,5.44,0.0,32,11,-9999,0,0,0,0,0,0,0,0,0,0,71.9,35.0,89.4,54.4,6.2,5.8,8.0,5.6,
44,69669,1071115,1071116,NONFED,ST-CACDF,ST/C&L,USCAFKU,CAFKU,BELMONT                  ,2010,2010-06-05 ,156,,2.0,Equipment Use,,,,1.0,B,36.75,-119.59200000000001,14.0,MISSING/NOT SPECIFIED,CA,,,b'\x00\x01\xad\x10\x00\x00T\xb6\xeej\xe2\xe5]\xc0\x08\x00\x00\x00\x00`B@T\xb6\xeej\xe2\xe5]\xc0\x08\x00\x00\x00\x00`B@|\x01\x00\x00\x00T\xb6\xeej\xe2\xe5]\xc0\x08\x00\x00\x00\x00`B@\xfe',44,146155,GHCND:USC00049855,YOSEMITE PARK HEADQUARTERS CA US,1224.7,37.75,-119.58972,2010-06-05,23,18,13,9,7,5,2,-7777,-7777,16,14,18,13,9,7,5,2,-7777,-7777,0,-7777,-7777,1,1,2,4,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.16,0.0,22.96,27.0,97,65,23,4,-9999,-9999,-9999,-9999,0,0,0,0,0,63.2,28.7,77.5,48.8,6.7,5.5,8.3,5.7,
45,69670,1071116,1071117,NONFED,ST-CACDF,ST/C&L,USCAFKU,CAFKU,FLORAL                   ,2010,2010-06-06 ,157,,5.0,Debris Burning,,,,2.0,B,36.576,-119.647,14.0,MISSING/NOT SPECIFIED,CA,,,b'\x00\x01\xad\x10\x00\x00@\x08\xa7\x89g\xe9]\xc0\x00(D\x02\xbeIB@@\x08\xa7\x89g\xe9]\xc0\x00(D\x02\xbeIB@|\x01\x00\x00\x00@\x08\xa7\x89g\xe9]\xc0\x00(D\x02\xbeIB@\xfe',45,8186,GHCND:USC00043551,GRANT GROVE CA US,2011.7,36.73944,-118.96306,2010-06-06,15,10,6,3,2,1,-7777,-7777,-7777,9,8,10,6,3,2,1,-7777,-7777,-7777,-7777,1,2,4,5,7,11,-6.66,-666,-66.6,-6.66,-666,-66.6,-6.66,-666,-66.6,0.18,0.2,27.24,137.4,81,50,21,7,60,37,50,45,17,13,0,6,-9999,54.4,22.2,65.5,43.3,8.0,4.8,9.6,7.0,
46,69715,1071161,1071162,NONFED,ST-CACDF,ST/C&L,USCAFKU,CAFKU,ORANGE                   ,2010,2010-04-18 ,108,,9.0,Miscellaneous,,,,0.1,A,36.713,-119.76,14.0,MISSING/NOT SPECIFIED,CA,,,b'\x00\x01\xad\x10\x00\x00p=\n\xd7\xa3\xf0]\xc0\xa0\xbd}gE[B@p=\n\xd7\xa3\xf0]\xc0\xa0\xbd}gE[B@|\x01\x00\x00\x00p=\n\xd7\xa3\xf0]\xc0\xa0\xbd}gE[B@\xfe',46,13247,GHCND:USC00044890,LEMON COVE CA US,156.4,36.3817,-119.0264,2010-04-18,22,17,12,7,6,4,2,-7777,-7777,15,13,17,12,7,6,4,2,-7777,-7777,0,0,-7777,-7777,1,2,5,0.05,-9999,-9999.0,0.15,-9999,-9999.0,0.38,-9999,-9999.0,0.94,0.0,8.81,0.0,152,90,30,12,0,0,0,0,0,0,0,0,0,61.9,28.6,76.2,47.6,6.7,6.6,8.9,5.9,
47,69716,1071162,1071163,NONFED,ST-CACDF,ST/C&L,USCAFKU,CAFKU,CENTRAL                  ,2010,2010-04-18 ,108,,9.0,Miscellaneous,,,,0.1,A,36.678000000000004,-119.786,14.0,MISSING/NOT SPECIFIED,CA,,,b'\x00\x01\xad\x10\x00\x008\x1e\xf9\xa4O\xf2]\xc0\x90\x0f6\x86\xcaVB@8\x1e\xf9\xa4O\xf2]\xc0\x90\x0f6\x86\xcaVB@|\x01\x00\x00\x008\x1e\xf9\xa4O\xf2]\xc0\x90\x0f6\x86\xcaVB@\xfe',47,30037,GHCND:USC00045532,MERCED CA US,46.6,37.28583,-120.51167,2010-04-18,21,16,11,6,5,3,1,-7777,-7777,14,13,16,11,6,5,3,1,-7777,-7777,0,-7777,-7777,-7777,1,2,5,0.05,-9999,-9999.0,0.14,-9999,-9999.0,0.31,-9999,-9999.0,0.65,0.0,7.7,0.0,145,87,20,2,0,0,0,0,0,0,0,0,0,60.6,29.5,75.3,45.8,5.9,7.2,8.2,5.4,
